2012, 5, 9, 5.02, 0.00, 350.28159466
2012, 5, 10, 4.87, -1.00, 907.11429341
2012, 5, 11, 4.95, 1.00, 413.82665677
2012, 5, 12, 4.91, -1.00, 219.33389116
2012, 5, 13, 4.94, 1.00, 395.46296566
2012, 5, 14, 4.93, -1.00, 718.72911768
2012, 5, 15, 4.95, 1.00, 600.99596383
2012, 5, 16, 5.04, 1.00, 178.03322150
2012, 5, 17, 5.02, -1.00, 611.21283218
2012, 5, 18, 5.07, 1.00, 912.52426975
2012, 5, 19, 5.07, 0.00, 168.00597520
2012, 5, 20, 5.03, -1.00, 26.40212653
2012, 5, 21, 5.08, 1.00, 354.05739561
2012, 5, 22, 5.03, -1.00, 678.06758546
2012, 5, 23, 5.10, 1.00, 558.15131265
2012, 5, 24, 5.12, 1.00, 904.74009563
2012, 5, 25, 5.08, -1.00, 274.91026252
2012, 5, 26, 5.07, -1.00, 388.70621698
2012, 5, 27, 5.07, 0.00, 913.52967246
2012, 5, 28, 5.07, 0.00, 180.68383317
2012, 5, 29, 5.11, 1.00, 1341.51430437
2012, 5, 30, 5.14, 1.00, 748.40168130
2012, 5, 31, 5.17, 1.00, 1102.63991433
2012, 6, 1, 5.22, 1.00, 473.66441064
2012, 6, 2, 5.19, -1.00, 192.43478463
2012, 6, 3, 5.19, 0.00, 14.33475413
2012, 6, 4, 5.22, 1.00, 1359.11830930
2012, 6, 5, 5.37, 1.00, 929.19495142
2012, 6, 6, 5.41, 1.00, 770.84630967
2012, 6, 7, 5.53, 1.00, 1412.87520676
2012, 6, 8, 5.61, 1.00, 1397.44902146
2012, 6, 9, 5.48, -1.00, 353.65603433
2012, 6, 10, 5.42, -1.00, 270.95117635
2012, 6, 11, 5.52, 1.00, 667.67216608
2012, 6, 12, 5.71, 1.00, 9330.40796353
2012, 6, 13, 5.86, 1.00, 1690.19740728
2012, 6, 14, 5.90, 1.00, 3236.50872610
2012, 6, 15, 6.42, 1.00, 2041.44728739
2012, 6, 16, 6.41, -1.00, 1010.13937541
2012, 6, 17, 6.19, -1.00, 424.19045736
2012, 6, 18, 6.06, -1.00, 2483.09865301
2012, 6, 19, 6.46, 1.00, 1389.04883704
2012, 6, 20, 6.64, 1.00, 2075.98456732
2012, 6, 21, 6.64, 0.00, 480.84201914
2012, 6, 22, 6.59, -1.00, 963.16079856
2012, 6, 23, 6.45, -1.00, 1137.14132849
2012, 6, 24, 6.40, -1.00, 599.17294991
2012, 6, 25, 6.26, -1.00, 1956.72821549
2012, 6, 26, 6.41, 1.00, 2273.09860085
2012, 6, 27, 6.49, 1.00, 11231.77828715
2012, 6, 28, 6.50, 1.00, 4266.15056833
2012, 6, 29, 6.52, 1.00, 8127.55500191
2012, 6, 30, 6.61, 1.00, 828.05206012
2012, 7, 1, 6.52, -1.00, 332.44372303
2012, 7, 2, 6.61, 1.00, 1792.23613156
2012, 7, 3, 6.44, -1.00, 1936.39057110
2012, 7, 4, 6.44, 0.00, 2014.68873242
2012, 7, 5, 6.60, 1.00, 1406.97193178
2012, 7, 6, 6.59, -1.00, 1662.61510481
2012, 7, 7, 6.79, 1.00, 1408.47982280
2012, 7, 8, 6.73, -1.00, 830.37090436
